Lead (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.003124,144,131,116,391,0.031
0.003125,144,131,116,391,0.031
0.003126,144,131,116,391,0.031
0.003127,144,131,116,391,0.031
0.003128,144,131,116,391,0.031
0.003129,144,131,116,391,0.031
0.00313,144,131,116,391,0.031
0.003131,144,131,116,391,0.031
0.003132,144,131,116,391,0.031
0.003133,144,131,116,391,0.031
0.003134,144,131,116,391,0.031
0.003135,144,131,116,391,0.031
0.003136,144,131,116,391,0.031
0.003137,144,131,115,390,0.031
0.003138,144,131,115,390,0.031
0.003139,144,131,115,390,0.031
0.00314,144,131,115,390,0.031
0.003141,144,131,115,390,0.031
0.003142,144,131,115,390,0.031
0.003143,144,131,115,390,0.031
0.003144,144,131,115,390,0.031
0.003145,144,131,115,390,0.031
0.003146,144,131,115,390,0.031
0.003147,144,131,115,390,0.031
0.003148,144,131,115,390,0.031
0.003149,144,131,115,390,0.031
0.00315,144,132,115,391,0.032
0.003151,144,132,115,391,0.032
0.003152,144,132,115,391,0.032
0.003153,144,132,115,391,0.032
0.003154,144,132,115,391,0.032
0.003155,144,132,115,391,0.032
0.003156,144,132,115,391,0.032
0.003157,144,132,115,391,0.032
0.003158,144,132,115,391,0.032
0.003159,144,132,115,391,0.032
0.00316,144,132,115,391,0.032
0.003161,144,132,115,391,0.032
0.003162,144,132,115,391,0.032
0.003163,144,132,115,391,0.032
0.003164,144,132,115,391,0.032
0.003165,144,132,115,391,0.032
0.003166,144,132,115,391,0.032
0.003167,144,132,115,391,0.032
0.003168,144,132,115,391,0.032
0.003169,144,132,115,391,0.032
0.00317,144,132,115,391,0.032
0.003171,144,132,115,391,0.032
0.003172,144,132,115,391,0.032
0.003173,144,132,115,391,0.032
0.003174,144,132,115,391,0.032
0.003175,144,132,115,391,0.032
0.003176,144,132,115,391,0.032
0.003177,144,132,115,391,0.032
0.003178,144,132,115,391,0.032
0.003179,145,132,115,392,0.032
0.00318,145,132,115,392,0.032
0.003181,145,132,115,392,0.032
0.003182,145,132,115,392,0.032
0.003183,145,132,115,392,0.032
0.003184,145,132,115,392,0.032
0.003185,145,132,115,392,0.032
0.003186,145,132,115,392,0.032
0.003187,145,132,115,392,0.032
0.003188,145,132,115,392,0.032
0.003189,145,132,115,392,0.032
0.00319,145,132,115,392,0.032
0.003191,145,132,115,392,0.032
0.003192,145,132,115,392,0.032
0.003193,145,132,115,392,0.032
0.003194,145,132,115,392,0.032
0.003195,145,132,115,392,0.032
0.003196,145,132,115,392,0.032
0.003197,145,132,115,392,0.032
0.003198,145,132,115,392,0.032
0.003199,145,132,115,392,0.032
0.0032,145,132,115,392,0.032
0.003201,145,132,115,392,0.032
0.003202,145,132,115,392,0.032
0.003203,145,132,115,392,0.032
0.003204,145,132,115,392,0.032
0.003205,145,132,115,392,0.032
0.003206,145,132,115,392,0.032
0.003207,145,132,115,392,0.032
0.003208,145,132,115,392,0.032
0.003209,145,132,115,392,0.032
0.00321,145,132,115,392,0.032
0.003211,145,132,115,392,0.032
0.003212,145,132,115,392,0.032
0.003213,145,132,115,392,0.032
0.003214,145,132,115,392,0.032
0.003215,145,132,115,392,0.032
0.003216,145,132,115,392,0.032
0.003217,145,132,115,392,0.032
0.003218,145,132,115,392,0.032
0.003219,145,132,115,392,0.032
0.00322,145,132,115,392,0.032
0.003221,145,132,115,392,0.032
0.003222,145,132,115,392,0.032
0.003223,145,132,115,392,0.032
0.003224,145,132,115,392,0.032
0.003225,145,132,115,392,0.032
0.003226,145,132,115,392,0.032
0.003227,145,132,115,392,0.032
0.003228,145,132,114,391,0.032
0.003229,145,132,114,391,0.032
0.00323,145,132,114,391,0.032
0.003231,145,132,114,391,0.032
0.003232,145,132,114,391,0.032
0.003233,145,132,114,391,0.032
0.003234,145,132,114,391,0.032
0.003235,145,132,114,391,0.032
0.003236,145,132,114,391,0.032
0.003237,145,132,114,391,0.032
0.003238,145,132,114,391,0.032
0.003239,145,132,114,391,0.032
0.00324,145,132,114,391,0.032
0.003241,145,132,114,391,0.032
0.003242,145,132,114,391,0.032
0.003243,145,132,114,391,0.032
0.003244,145,132,114,391,0.032
0.003245,145,132,114,391,0.032
0.003246,145,132,114,391,0.032
0.003247,145,132,114,391,0.032
0.003248,145,132,114,391,0.032
0.003249,145,132,114,391,0.032
0.00325,146,132,114,392,0.032
0.003251,146,133,114,393,0.033
0.003252,146,133,114,393,0.033
0.003253,146,133,114,393,0.033
0.003254,146,133,114,393,0.033
0.003255,146,133,114,393,0.033
0.003256,146,133,114,393,0.033
0.003257,146,133,114,393,0.033
0.003258,146,133,114,393,0.033
0.003259,146,133,114,393,0.033
0.00326,146,133,114,393,0.033
0.003261,146,133,114,393,0.033
0.003262,146,133,114,393,0.033
0.003263,146,133,114,393,0.033
0.003264,146,133,114,393,0.033
0.003265,146,133,114,393,0.033
0.003266,146,133,114,393,0.033
0.003267,146,133,114,393,0.033
0.003268,146,133,114,393,0.033
0.003269,146,133,114,393,0.033
0.00327,146,133,114,393,0.033
0.003271,146,133,114,393,0.033
0.003272,146,133,114,393,0.033
0.003273,146,133,114,393,0.033
0.003274,146,133,114,393,0.033
0.003275,146,133,114,393,0.033
0.003276,146,133,114,393,0.033
0.003277,146,133,114,393,0.033
0.003278,146,133,114,393,0.033
0.003279,146,133,114,393,0.033
0.00328,146,133,114,393,0.033
0.003281,146,133,114,393,0.033
0.003282,146,133,114,393,0.033
0.003283,146,133,114,393,0.033
0.003284,146,133,114,393,0.033
0.003285,146,133,114,393,0.033
0.003286,146,133,114,393,0.033
0.003287,146,133,114,393,0.033
0.003288,146,133,114,393,0.033
0.003289,146,133,114,393,0.033
0.00329,146,133,114,393,0.033
0.003291,146,133,114,393,0.033
0.003292,146,133,114,393,0.033
0.003293,146,133,114,393,0.033
0.003294,146,133,114,393,0.033
0.003295,146,133,114,393,0.033
0.003296,146,133,114,393,0.033
0.003297,146,133,114,393,0.033
0.003298,146,133,114,393,0.033
0.003299,146,133,114,393,0.033
0.0033,146,133,114,393,0.033
0.003301,146,133,114,393,0.033
0.003302,146,133,114,393,0.033
0.003303,146,133,114,393,0.033
0.003304,146,133,114,393,0.033
0.003305,146,133,114,393,0.033
0.003306,146,133,114,393,0.033
0.003307,146,133,114,393,0.033
0.003308,146,133,114,393,0.033
0.003309,146,133,114,393,0.033
0.00331,146,133,114,393,0.033
0.003311,146,133,114,393,0.033
0.003312,146,133,114,393,0.033
0.003313,146,133,114,393,0.033
0.003314,146,133,114,393,0.033
0.003315,146,133,114,393,0.033
0.003316,146,133,114,393,0.033
0.003317,146,133,114,393,0.033
0.003318,146,133,114,393,0.033
0.003319,146,133,113,392,0.033
0.00332,146,133,113,392,0.033
0.003321,146,133,113,392,0.033
0.003322,147,133,113,393,0.033
0.003323,147,133,113,393,0.033
0.003324,147,133,113,393,0.033
0.003325,147,133,113,393,0.033
0.003326,147,133,113,393,0.033
0.003327,147,133,113,393,0.033
0.003328,147,133,113,393,0.033
0.003329,147,133,113,393,0.033
0.00333,147,133,113,393,0.033
0.003331,147,133,113,393,0.033
0.003332,147,133,113,393,0.033
0.003333,147,133,113,393,0.033
0.003334,147,133,113,393,0.033
0.003335,147,133,113,393,0.033
0.003336,147,133,113,393,0.033
0.003337,147,133,113,393,0.033
0.003338,147,133,113,393,0.033
0.003339,147,133,113,393,0.033
0.00334,147,133,113,393,0.033
0.003341,147,133,113,393,0.033
0.003342,147,133,113,393,0.033
0.003343,147,133,113,393,0.033
0.003344,147,133,113,393,0.033
0.003345,147,133,113,393,0.033
0.003346,147,133,113,393,0.033
0.003347,147,133,113,393,0.033
0.003348,147,133,113,393,0.033
0.003349,147,133,113,393,0.033
0.00335,147,134,113,394,0.033
0.003351,147,134,113,394,0.034
0.003352,147,134,113,394,0.034
0.003353,147,134,113,394,0.034
0.003354,147,134,113,394,0.034
0.003355,147,134,113,394,0.034
0.003356,147,134,113,394,0.034
0.003357,147,134,113,394,0.034
0.003358,147,134,113,394,0.034
0.003359,147,134,113,394,0.034
0.00336,147,134,113,394,0.034
0.003361,147,134,113,394,0.034
0.003362,147,134,113,394,0.034
0.003363,147,134,113,394,0.034
0.003364,147,134,113,394,0.034
0.003365,147,134,113,394,0.034
0.003366,147,134,113,394,0.034
0.003367,147,134,113,394,0.034
0.003368,147,134,113,394,0.034
0.003369,147,134,113,394,0.034
0.00337,147,134,113,394,0.034
0.003371,147,134,113,394,0.034
0.003372,147,134,113,394,0.034
0.003373,147,134,113,394,0.034
0.003374,147,134,113,394,0.034
0.003375,147,134,113,394,0.034
0.003376,147,134,113,394,0.034
0.003377,147,134,113,394,0.034
0.003378,147,134,113,394,0.034
0.003379,147,134,113,394,0.034
0.00338,147,134,113,394,0.034
0.003381,147,134,113,394,0.034
0.003382,147,134,113,394,0.034
0.003383,147,134,113,394,0.034
0.003384,147,134,113,394,0.034
0.003385,147,134,113,394,0.034
0.003386,147,134,113,394,0.034
0.003387,147,134,113,394,0.034
0.003388,147,134,113,394,0.034
0.003389,147,134,113,394,0.034
0.00339,147,134,113,394,0.034
0.003391,147,134,113,394,0.034
0.003392,147,134,113,394,0.034
0.003393,148,134,113,395,0.034
0.003394,148,134,113,395,0.034
0.003395,148,134,113,395,0.034
0.003396,148,134,113,395,0.034
0.003397,148,134,113,395,0.034
0.003398,148,134,113,395,0.034
0.003399,148,134,113,395,0.034
0.0034,148,134,113,395,0.034
0.003401,148,134,113,395,0.034
0.003402,148,134,113,395,0.034
0.003403,148,134,113,395,0.034
0.003404,148,134,113,395,0.034
0.003405,148,134,113,395,0.034
0.003406,148,134,113,395,0.034
0.003407,148,134,113,395,0.034
0.003408,148,134,113,395,0.034
0.003409,148,134,113,395,0.034
0.00341,148,134,112,394,0.034
0.003411,148,134,112,394,0.034
0.003412,148,134,112,394,0.034
0.003413,148,134,112,394,0.034
0.003414,148,134,112,394,0.034
0.003415,148,134,112,394,0.034
0.003416,148,134,112,394,0.034
0.003417,148,134,112,394,0.034
0.003418,148,134,112,394,0.034
0.003419,148,134,112,394,0.034
0.00342,148,134,112,394,0.034
0.003421,148,134,112,394,0.034
0.003422,148,134,112,394,0.034
0.003423,148,134,112,394,0.034
0.003424,148,134,112,394,0.034
0.003425,148,134,112,394,0.034
0.003426,148,134,112,394,0.034
0.003427,148,134,112,394,0.034
0.003428,148,134,112,394,0.034
0.003429,148,134,112,394,0.034
0.00343,148,134,112,394,0.034
0.003431,148,134,112,394,0.034
0.003432,148,134,112,394,0.034
0.003433,148,134,112,394,0.034
0.003434,148,134,112,394,0.034
0.003435,148,134,112,394,0.034
0.003436,148,134,112,394,0.034
0.003437,148,134,112,394,0.034
0.003438,148,134,112,394,0.034
0.003439,148,134,112,394,0.034
0.00344,148,134,112,394,0.034
0.003441,148,134,112,394,0.034
0.003442,148,134,112,394,0.034
0.003443,148,134,112,394,0.034
0.003444,148,134,112,394,0.034
0.003445,148,134,112,394,0.034
0.003446,148,134,112,394,0.034
0.003447,148,134,112,394,0.034
0.003448,148,134,112,394,0.034
0.003449,148,134,112,394,0.034
0.00345,148,134,112,394,0.034
0.003451,148,135,112,395,0.035
0.003452,148,135,112,395,0.035
0.003453,148,135,112,395,0.035
0.003454,148,135,112,395,0.035
0.003455,148,135,112,395,0.035
0.003456,148,135,112,395,0.035
0.003457,148,135,112,395,0.035
0.003458,148,135,112,395,0.035
0.003459,148,135,112,395,0.035
0.00346,148,135,112,395,0.035
0.003461,148,135,112,395,0.035
0.003462,148,135,112,395,0.035
0.003463,148,135,112,395,0.035
0.003464,148,135,112,395,0.035
0.003465,149,135,112,396,0.035
0.003466,149,135,112,396,0.035
0.003467,149,135,112,396,0.035
0.003468,149,135,112,396,0.035
0.003469,149,135,112,396,0.035
0.00347,149,135,112,396,0.035
0.003471,149,135,112,396,0.035
0.003472,149,135,112,396,0.035
0.003473,149,135,112,396,0.035
0.003474,149,135,112,396,0.035
0.003475,149,135,112,396,0.035
0.003476,149,135,112,396,0.035
0.003477,149,135,112,396,0.035
0.003478,149,135,112,396,0.035
0.003479,149,135,112,396,0.035
0.00348,149,135,112,396,0.035
0.003481,149,135,112,396,0.035
0.003482,149,135,112,396,0.035
0.003483,149,135,112,396,0.035
0.003484,149,135,112,396,0.035
0.003485,149,135,112,396,0.035
0.003486,149,135,112,396,0.035
0.003487,149,135,112,396,0.035
0.003488,149,135,112,396,0.035
0.003489,149,135,112,396,0.035
0.00349,149,135,112,396,0.035
0.003491,149,135,112,396,0.035
0.003492,149,135,112,396,0.035
0.003493,149,135,112,396,0.035
0.003494,149,135,112,396,0.035
0.003495,149,135,112,396,0.035
0.003496,149,135,112,396,0.035
0.003497,149,135,112,396,0.035
0.003498,149,135,112,396,0.035
0.003499,149,135,112,396,0.035
0.0035,149,135,112,396,0.035
0.003501,149,135,111,395,0.035
0.003502,149,135,111,395,0.035
0.003503,149,135,111,395,0.035
0.003504,149,135,111,395,0.035
0.003505,149,135,111,395,0.035
0.003506,149,135,111,395,0.035
0.003507,149,135,111,395,0.035
0.003508,149,135,111,395,0.035
0.003509,149,135,111,395,0.035
0.00351,149,135,111,395,0.035
0.003511,149,135,111,395,0.035
0.003512,149,135,111,395,0.035
0.003513,149,135,111,395,0.035
0.003514,149,135,111,395,0.035
0.003515,149,135,111,395,0.035
0.003516,149,135,111,395,0.035
0.003517,149,135,111,395,0.035
0.003518,149,135,111,395,0.035
0.003519,149,135,111,395,0.035
0.00352,149,135,111,395,0.035
0.003521,149,135,111,395,0.035
0.003522,149,135,111,395,0.035
0.003523,149,135,111,395,0.035
0.003524,149,135,111,395,0.035
0.003525,149,135,111,395,0.035
0.003526,149,135,111,395,0.035
0.003527,149,135,111,395,0.035
0.003528,149,135,111,395,0.035
0.003529,149,135,111,395,0.035
0.00353,149,135,111,395,0.035
0.003531,149,135,111,395,0.035
0.003532,149,135,111,395,0.035
0.003533,149,135,111,395,0.035
0.003534,149,135,111,395,0.035
0.003535,149,135,111,395,0.035
0.003536,150,135,111,396,0.035
0.003537,150,135,111,396,0.035
0.003538,150,135,111,396,0.035
0.003539,150,135,111,396,0.035
0.00354,150,135,111,396,0.035
0.003541,150,135,111,396,0.035
0.003542,150,135,111,396,0.035
0.003543,150,135,111,396,0.035
0.003544,150,135,111,396,0.035
0.003545,150,135,111,396,0.035
0.003546,150,135,111,396,0.035
0.003547,150,135,111,396,0.035
0.003548,150,135,111,396,0.035
0.003549,150,135,111,396,0.035
0.00355,150,136,111,397,0.036
0.003551,150,136,111,397,0.036
0.003552,150,136,111,397,0.036
0.003553,150,136,111,397,0.036
0.003554,150,136,111,397,0.036
0.003555,150,136,111,397,0.036
0.003556,150,136,111,397,0.036
0.003557,150,136,111,397,0.036
0.003558,150,136,111,397,0.036
0.003559,150,136,111,397,0.036
0.00356,150,136,111,397,0.036
0.003561,150,136,111,397,0.036
0.003562,150,136,111,397,0.036
0.003563,150,136,111,397,0.036
0.003564,150,136,111,397,0.036
0.003565,150,136,111,397,0.036
0.003566,150,136,111,397,0.036
0.003567,150,136,111,397,0.036
0.003568,150,136,111,397,0.036
0.003569,150,136,111,397,0.036
0.00357,150,136,111,397,0.036
0.003571,150,136,111,397,0.036
0.003572,150,136,111,397,0.036
0.003573,150,136,111,397,0.036
0.003574,150,136,111,397,0.036
0.003575,150,136,111,397,0.036
0.003576,150,136,111,397,0.036
0.003577,150,136,111,397,0.036
0.003578,150,136,111,397,0.036
0.003579,150,136,111,397,0.036
0.00358,150,136,111,397,0.036
0.003581,150,136,111,397,0.036
0.003582,150,136,111,397,0.036
0.003583,150,136,111,397,0.036
0.003584,150,136,111,397,0.036
0.003585,150,136,111,397,0.036
0.003586,150,136,111,397,0.036
0.003587,150,136,111,397,0.036
0.003588,150,136,111,397,0.036
0.003589,150,136,111,397,0.036
0.00359,150,136,111,397,0.036
0.003591,150,136,110,396,0.036
0.003592,150,136,110,396,0.036
0.003593,150,136,110,396,0.036
0.003594,150,136,110,396,0.036
0.003595,150,136,110,396,0.036
0.003596,150,136,110,396,0.036
0.003597,150,136,110,396,0.036
0.003598,150,136,110,396,0.036
0.003599,150,136,110,396,0.036
0.0036,150,136,110,396,0.036
0.003601,150,136,110,396,0.036
0.003602,150,136,110,396,0.036
0.003603,150,136,110,396,0.036
0.003604,150,136,110,396,0.036
0.003605,150,136,110,396,0.036
0.003606,150,136,110,396,0.036
0.003607,150,136,110,396,0.036
0.003608,151,136,110,397,0.036
0.003609,151,136,110,397,0.036
0.00361,151,136,110,397,0.036
0.003611,151,136,110,397,0.036
0.003612,151,136,110,397,0.036
0.003613,151,136,110,397,0.036
0.003614,151,136,110,397,0.036
0.003615,151,136,110,397,0.036
0.003616,151,136,110,397,0.036
0.003617,151,136,110,397,0.036
0.003618,151,136,110,397,0.036
0.003619,151,136,110,397,0.036
0.00362,151,136,110,397,0.036
0.003621,151,136,110,397,0.036
0.003622,151,136,110,397,0.036
0.003623,151,136,110,397,0.036
0.003624,151,136,110,397,0.036
0.003625,151,136,110,397,0.036
0.003626,151,136,110,397,0.036
0.003627,151,136,110,397,0.036
0.003628,151,136,110,397,0.036
0.003629,151,136,110,397,0.036
0.00363,151,136,110,397,0.036
0.003631,151,136,110,397,0.036
0.003632,151,136,110,397,0.036
0.003633,151,136,110,397,0.036
0.003634,151,136,110,397,0.036
0.003635,151,136,110,397,0.036
0.003636,151,136,110,397,0.036
0.003637,151,136,110,397,0.036
0.003638,151,136,110,397,0.036
0.003639,151,136,110,397,0.036
0.00364,151,136,110,397,0.036
0.003641,151,136,110,397,0.036
0.003642,151,136,110,397,0.036
0.003643,151,136,110,397,0.036
0.003644,151,136,110,397,0.036
0.003645,151,136,110,397,0.036
0.003646,151,136,110,397,0.036
0.003647,151,136,110,397,0.036
0.003648,151,136,110,397,0.036
0.003649,151,136,110,397,0.036
0.00365,151,136,110,397,0.036
0.003651,151,137,110,398,0.037
0.003652,151,137,110,398,0.037
0.003653,151,137,110,398,0.037
0.003654,151,137,110,398,0.037
0.003655,151,137,110,398,0.037
0.003656,151,137,110,398,0.037
0.003657,151,137,110,398,0.037
0.003658,151,137,110,398,0.037
0.003659,151,137,110,398,0.037
0.00366,151,137,110,398,0.037
0.003661,151,137,110,398,0.037
0.003662,151,137,110,398,0.037
0.003663,151,137,110,398,0.037
0.003664,151,137,110,398,0.037
0.003665,151,137,110,398,0.037
0.003666,151,137,110,398,0.037
0.003667,151,137,110,398,0.037
0.003668,151,137,110,398,0.037
0.003669,151,137,110,398,0.037
0.00367,151,137,110,398,0.037
0.003671,151,137,110,398,0.037
0.003672,151,137,110,398,0.037
0.003673,151,137,110,398,0.037
0.003674,151,137,110,398,0.037
0.003675,151,137,110,398,0.037
0.003676,151,137,110,398,0.037
0.003677,151,137,110,398,0.037
0.003678,151,137,110,398,0.037
0.003679,152,137,110,399,0.037
0.00368,152,137,110,399,0.037
0.003681,152,137,110,399,0.037
0.003682,152,137,109,398,0.037
0.003683,152,137,109,398,0.037
0.003684,152,137,109,398,0.037
0.003685,152,137,109,398,0.037
0.003686,152,137,109,398,0.037
0.003687,152,137,109,398,0.037
0.003688,152,137,109,398,0.037
0.003689,152,137,109,398,0.037
0.00369,152,137,109,398,0.037
0.003691,152,137,109,398,0.037
0.003692,152,137,109,398,0.037
0.003693,152,137,109,398,0.037
0.003694,152,137,109,398,0.037
0.003695,152,137,109,398,0.037
0.003696,152,137,109,398,0.037
0.003697,152,137,109,398,0.037
0.003698,152,137,109,398,0.037
0.003699,152,137,109,398,0.037
0.0037,152,137,109,398,0.037
0.003701,152,137,109,398,0.037
0.003702,152,137,109,398,0.037
0.003703,152,137,109,398,0.037
0.003704,152,137,109,398,0.037
0.003705,152,137,109,398,0.037
0.003706,152,137,109,398,0.037
0.003707,152,137,109,398,0.037
0.003708,152,137,109,398,0.037
0.003709,152,137,109,398,0.037
0.00371,152,137,109,398,0.037
0.003711,152,137,109,398,0.037
0.003712,152,137,109,398,0.037
0.003713,152,137,109,398,0.037
0.003714,152,137,109,398,0.037
0.003715,152,137,109,398,0.037
0.003716,152,137,109,398,0.037
0.003717,152,137,109,398,0.037
0.003718,152,137,109,398,0.037
0.003719,152,137,109,398,0.037
0.00372,152,137,109,398,0.037
0.003721,152,137,109,398,0.037
0.003722,152,137,109,398,0.037
0.003723,152,137,109,398,0.037
0.003724,152,137,109,398,0.037
0.003725,152,137,109,398,0.037
0.003726,152,137,109,398,0.037
0.003727,152,137,109,398,0.037
0.003728,152,137,109,398,0.037
0.003729,152,137,109,398,0.037
0.00373,152,137,109,398,0.037
0.003731,152,137,109,398,0.037
0.003732,152,137,109,398,0.037
0.003733,152,137,109,398,0.037
0.003734,152,137,109,398,0.037
0.003735,152,137,109,398,0.037
0.003736,152,137,109,398,0.037
0.003737,152,137,109,398,0.037
0.003738,152,137,109,398,0.037
0.003739,152,137,109,398,0.037
0.00374,152,137,109,398,0.037
0.003741,152,137,109,398,0.037
0.003742,152,137,109,398,0.037
0.003743,152,137,109,398,0.037
0.003744,152,137,109,398,0.037
0.003745,152,137,109,398,0.037
0.003746,152,137,109,398,0.037
0.003747,152,137,109,398,0.037
0.003748,152,137,109,398,0.037
0.003749,152,137,109,398,0.037
0.00375,152,138,109,399,0.038
0.003751,153,138,109,400,0.038
0.003752,153,138,109,400,0.038
0.003753,153,138,109,400,0.038
0.003754,153,138,109,400,0.038
0.003755,153,138,109,400,0.038
0.003756,153,138,109,400,0.038
0.003757,153,138,109,400,0.038
0.003758,153,138,109,400,0.038
0.003759,153,138,109,400,0.038
0.00376,153,138,109,400,0.038
0.003761,153,138,109,400,0.038
0.003762,153,138,109,400,0.038
0.003763,153,138,109,400,0.038
