Mercury (mg/L),Red Value,Green Value,Blue Value,Orange Intensity,Absorbance
0.004093,179,86,69,334,0.082
0.004094,179,86,69,334,0.082
0.004095,179,86,69,334,0.082
0.004096,179,86,69,334,0.082
0.004097,179,86,69,334,0.082
0.004098,179,86,69,334,0.082
0.004099,179,86,69,334,0.082
0.0041,179,86,69,334,0.082
0.004101,179,86,68,333,0.082
0.004102,179,86,68,333,0.082
0.004103,179,86,68,333,0.082
0.004104,179,86,68,333,0.082
0.004105,179,86,68,333,0.082
0.004106,179,86,68,333,0.082
0.004107,179,86,68,333,0.082
0.004108,179,86,68,333,0.082
0.004109,179,86,68,333,0.082
0.00411,179,86,68,333,0.082
0.004111,179,86,68,333,0.082
0.004112,179,86,68,333,0.082
0.004113,179,86,68,333,0.082
0.004114,179,86,68,333,0.082
0.004115,179,86,68,333,0.082
0.004116,179,86,68,333,0.082
0.004117,179,86,68,333,0.082
0.004118,179,86,68,333,0.082
0.004119,179,86,68,333,0.082
0.00412,179,86,68,333,0.082
0.004121,179,86,68,333,0.082
0.004122,179,86,68,333,0.082
0.004123,179,86,68,333,0.082
0.004124,179,86,68,333,0.082
0.004125,179,86,68,333,0.082
0.004126,179,86,68,333,0.083
0.004127,179,86,68,333,0.083
0.004128,179,86,68,333,0.083
0.004129,179,86,68,333,0.083
0.00413,179,86,68,333,0.083
0.004131,179,86,68,333,0.083
0.004132,180,86,68,334,0.083
0.004133,180,86,68,334,0.083
0.004134,180,86,68,334,0.083
0.004135,180,86,68,334,0.083
0.004136,180,86,68,334,0.083
0.004137,180,86,68,334,0.083
0.004138,180,86,68,334,0.083
0.004139,180,86,68,334,0.083
0.00414,180,86,68,334,0.083
0.004141,180,85,68,333,0.083
0.004142,180,85,68,333,0.083
0.004143,180,85,68,333,0.083
0.004144,180,85,68,333,0.083
0.004145,180,85,68,333,0.083
0.004146,180,85,68,333,0.083
0.004147,180,85,68,333,0.083
0.004148,180,85,68,333,0.083
0.004149,180,85,68,333,0.083
0.00415,180,85,68,333,0.083
0.004151,180,85,68,333,0.083
0.004152,180,85,68,333,0.083
0.004153,180,85,68,333,0.083
0.004154,180,85,68,333,0.083
0.004155,180,85,68,333,0.083
0.004156,180,85,68,333,0.083
0.004157,180,85,68,333,0.083
0.004158,180,85,68,333,0.083
0.004159,180,85,68,333,0.083
0.00416,180,85,68,333,0.083
0.004161,180,85,68,333,0.083
0.004162,180,85,68,333,0.083
0.004163,180,85,68,333,0.083
0.004164,180,85,68,333,0.083
0.004165,180,85,68,333,0.083
0.004166,180,85,68,333,0.083
0.004167,180,85,68,333,0.083
0.004168,180,85,67,332,0.083
0.004169,180,85,67,332,0.083
0.00417,180,85,67,332,0.083
0.004171,180,85,67,332,0.083
0.004172,180,85,67,332,0.083
0.004173,180,85,67,332,0.083
0.004174,180,85,67,332,0.083
0.004175,180,85,67,332,0.083
0.004176,180,85,67,332,0.084
0.004177,180,85,67,332,0.084
0.004178,181,85,67,333,0.084
0.004179,181,85,67,333,0.084
0.00418,181,85,67,333,0.084
0.004181,181,85,67,333,0.084
0.004182,181,85,67,333,0.084
0.004183,181,85,67,333,0.084
0.004184,181,85,67,333,0.084
0.004185,181,85,67,333,0.084
0.004186,181,85,67,333,0.084
0.004187,181,85,67,333,0.084
0.004188,181,85,67,333,0.084
0.004189,181,85,67,333,0.084
0.00419,181,85,67,333,0.084
0.004191,181,85,67,333,0.084
0.004192,181,85,67,333,0.084
0.004193,181,85,67,333,0.084
0.004194,181,85,67,333,0.084
0.004195,181,85,67,333,0.084
0.004196,181,85,67,333,0.084
0.004197,181,85,67,333,0.084
0.004198,181,85,67,333,0.084
0.004199,181,85,67,333,0.084
0.0042,181,85,67,333,0.084
0.004201,181,85,67,333,0.084
0.004202,181,85,67,333,0.084
0.004203,181,85,67,333,0.084
0.004204,181,85,67,333,0.084
0.004205,181,85,67,333,0.084
0.004206,181,85,67,333,0.084
0.004207,181,85,67,333,0.084
0.004208,181,85,67,333,0.084
0.004209,181,85,67,333,0.084
0.00421,181,85,67,333,0.084
0.004211,181,85,67,333,0.084
0.004212,181,85,67,333,0.084
0.004213,181,85,67,333,0.084
0.004214,181,85,67,333,0.084
0.004215,181,85,67,333,0.084
0.004216,181,85,67,333,0.084
0.004217,181,85,67,333,0.084
0.004218,181,85,67,333,0.084
0.004219,181,85,67,333,0.084
0.00422,181,85,67,333,0.084
0.004221,181,85,67,333,0.084
0.004222,181,85,67,333,0.084
0.004223,181,85,67,333,0.084
0.004224,182,85,67,334,0.084
0.004225,182,85,67,334,0.084
0.004226,182,85,67,334,0.085
0.004227,182,85,67,334,0.085
0.004228,182,85,67,334,0.085
0.004229,182,85,67,334,0.085
0.00423,182,85,67,334,0.085
0.004231,182,85,67,334,0.085
0.004232,182,85,67,334,0.085
0.004233,182,85,67,334,0.085
0.004234,182,85,67,334,0.085
0.004235,182,85,66,333,0.085
0.004236,182,85,66,333,0.085
0.004237,182,85,66,333,0.085
0.004238,182,85,66,333,0.085
0.004239,182,85,66,333,0.085
0.00424,182,85,66,333,0.085
0.004241,182,85,66,333,0.085
0.004242,182,85,66,333,0.085
0.004243,182,85,66,333,0.085
0.004244,182,85,66,333,0.085
0.004245,182,85,66,333,0.085
0.004246,182,85,66,333,0.085
0.004247,182,85,66,333,0.085
0.004248,182,85,66,333,0.085
0.004249,182,85,66,333,0.085
0.00425,182,85,66,333,0.085
0.004251,182,85,66,333,0.085
0.004252,182,85,66,333,0.085
0.004253,182,85,66,333,0.085
0.004254,182,85,66,333,0.085
0.004255,182,85,66,333,0.085
0.004256,182,85,66,333,0.085
0.004257,182,85,66,333,0.085
0.004258,182,85,66,333,0.085
0.004259,182,85,66,333,0.085
0.00426,182,85,66,333,0.085
0.004261,182,84,66,332,0.085
0.004262,182,84,66,332,0.085
0.004263,182,84,66,332,0.085
0.004264,182,84,66,332,0.085
0.004265,182,84,66,332,0.085
0.004266,182,84,66,332,0.085
0.004267,182,84,66,332,0.085
0.004268,182,84,66,332,0.085
0.004269,182,84,66,332,0.085
0.00427,183,84,66,333,0.085
0.004271,183,84,66,333,0.085
0.004272,183,84,66,333,0.085
0.004273,183,84,66,333,0.085
0.004274,183,84,66,333,0.085
0.004275,183,84,66,333,0.086
0.004276,183,84,66,333,0.086
0.004277,183,84,66,333,0.086
0.004278,183,84,66,333,0.086
0.004279,183,84,66,333,0.086
0.00428,183,84,66,333,0.086
0.004281,183,84,66,333,0.086
0.004282,183,84,66,333,0.086
0.004283,183,84,66,333,0.086
0.004284,183,84,66,333,0.086
0.004285,183,84,66,333,0.086
0.004286,183,84,66,333,0.086
0.004287,183,84,66,333,0.086
0.004288,183,84,66,333,0.086
0.004289,183,84,66,333,0.086
0.00429,183,84,66,333,0.086
0.004291,183,84,66,333,0.086
0.004292,183,84,66,333,0.086
0.004293,183,84,66,333,0.086
0.004294,183,84,66,333,0.086
0.004295,183,84,66,333,0.086
0.004296,183,84,66,333,0.086
0.004297,183,84,66,333,0.086
0.004298,183,84,66,333,0.086
0.004299,183,84,66,333,0.086
0.0043,183,84,66,333,0.086
0.004301,183,84,65,332,0.086
0.004302,183,84,65,332,0.086
0.004303,183,84,65,332,0.086
0.004304,183,84,65,332,0.086
0.004305,183,84,65,332,0.086
0.004306,183,84,65,332,0.086
0.004307,183,84,65,332,0.086
0.004308,183,84,65,332,0.086
0.004309,183,84,65,332,0.086
0.00431,183,84,65,332,0.086
0.004311,183,84,65,332,0.086
0.004312,183,84,65,332,0.086
0.004313,183,84,65,332,0.086
0.004314,183,84,65,332,0.086
0.004315,183,84,65,332,0.086
0.004316,183,84,65,332,0.086
0.004317,184,84,65,333,0.086
0.004318,184,84,65,333,0.086
0.004319,184,84,65,333,0.086
0.00432,184,84,65,333,0.086
0.004321,184,84,65,333,0.086
0.004322,184,84,65,333,0.086
0.004323,184,84,65,333,0.086
0.004324,184,84,65,333,0.086
0.004325,184,84,65,333,0.086
0.004326,184,84,65,333,0.087
0.004327,184,84,65,333,0.087
0.004328,184,84,65,333,0.087
0.004329,184,84,65,333,0.087
0.00433,184,84,65,333,0.087
0.004331,184,84,65,333,0.087
0.004332,184,84,65,333,0.087
0.004333,184,84,65,333,0.087
0.004334,184,84,65,333,0.087
0.004335,184,84,65,333,0.087
0.004336,184,84,65,333,0.087
0.004337,184,84,65,333,0.087
0.004338,184,84,65,333,0.087
0.004339,184,84,65,333,0.087
0.00434,184,84,65,333,0.087
0.004341,184,84,65,333,0.087
0.004342,184,84,65,333,0.087
0.004343,184,84,65,333,0.087
0.004344,184,84,65,333,0.087
0.004345,184,84,65,333,0.087
0.004346,184,84,65,333,0.087
0.004347,184,84,65,333,0.087
0.004348,184,84,65,333,0.087
0.004349,184,84,65,333,0.087
0.00435,184,84,65,333,0.087
0.004351,184,84,65,333,0.087
0.004352,184,84,65,333,0.087
0.004353,184,84,65,333,0.087
0.004354,184,84,65,333,0.087
0.004355,184,84,65,333,0.087
0.004356,184,84,65,333,0.087
0.004357,184,84,65,333,0.087
0.004358,184,84,65,333,0.087
0.004359,184,84,65,333,0.087
0.00436,184,84,65,333,0.087
0.004361,184,84,65,333,0.087
0.004362,184,84,65,333,0.087
0.004363,185,84,65,334,0.087
0.004364,185,84,65,334,0.087
0.004365,185,84,65,334,0.087
0.004366,185,84,65,334,0.087
0.004367,185,84,65,334,0.087
0.004368,185,84,64,333,0.087
0.004369,185,84,64,333,0.087
0.00437,185,84,64,333,0.087
0.004371,185,84,64,333,0.087
0.004372,185,84,64,333,0.087
0.004373,185,84,64,333,0.087
0.004374,185,84,64,333,0.087
0.004375,185,84,64,333,0.088
0.004376,185,84,64,333,0.088
0.004377,185,84,64,333,0.088
0.004378,185,84,64,333,0.088
0.004379,185,84,64,333,0.088
0.00438,185,84,64,333,0.088
0.004381,185,83,64,332,0.088
0.004382,185,83,64,332,0.088
0.004383,185,83,64,332,0.088
0.004384,185,83,64,332,0.088
0.004385,185,83,64,332,0.088
0.004386,185,83,64,332,0.088
0.004387,185,83,64,332,0.088
0.004388,185,83,64,332,0.088
0.004389,185,83,64,332,0.088
0.00439,185,83,64,332,0.088
0.004391,185,83,64,332,0.088
0.004392,185,83,64,332,0.088
0.004393,185,83,64,332,0.088
0.004394,185,83,64,332,0.088
0.004395,185,83,64,332,0.088
0.004396,185,83,64,332,0.088
0.004397,185,83,64,332,0.088
0.004398,185,83,64,332,0.088
0.004399,185,83,64,332,0.088
0.0044,185,83,64,332,0.088
0.004401,185,83,64,332,0.088
0.004402,185,83,64,332,0.088
0.004403,185,83,64,332,0.088
0.004404,185,83,64,332,0.088
0.004405,185,83,64,332,0.088
0.004406,185,83,64,332,0.088
0.004407,185,83,64,332,0.088
0.004408,185,83,64,332,0.088
0.004409,186,83,64,333,0.088
0.00441,186,83,64,333,0.088
0.004411,186,83,64,333,0.088
0.004412,186,83,64,333,0.088
0.004413,186,83,64,333,0.088
0.004414,186,83,64,333,0.088
0.004415,186,83,64,333,0.088
0.004416,186,83,64,333,0.088
0.004417,186,83,64,333,0.088
0.004418,186,83,64,333,0.088
0.004419,186,83,64,333,0.088
0.00442,186,83,64,333,0.088
0.004421,186,83,64,333,0.088
0.004422,186,83,64,333,0.088
0.004423,186,83,64,333,0.088
0.004424,186,83,64,333,0.088
0.004425,186,83,64,333,0.088
0.004426,186,83,64,333,0.089
0.004427,186,83,64,333,0.089
0.004428,186,83,64,333,0.089
0.004429,186,83,64,333,0.089
0.00443,186,83,64,333,0.089
0.004431,186,83,64,333,0.089
0.004432,186,83,64,333,0.089
0.004433,186,83,64,333,0.089
0.004434,186,83,64,333,0.089
0.004435,186,83,63,332,0.089
0.004436,186,83,63,332,0.089
0.004437,186,83,63,332,0.089
0.004438,186,83,63,332,0.089
0.004439,186,83,63,332,0.089
0.00444,186,83,63,332,0.089
0.004441,186,83,63,332,0.089
0.004442,186,83,63,332,0.089
0.004443,186,83,63,332,0.089
0.004444,186,83,63,332,0.089
0.004445,186,83,63,332,0.089
0.004446,186,83,63,332,0.089
0.004447,186,83,63,332,0.089
0.004448,186,83,63,332,0.089
0.004449,186,83,63,332,0.089
0.00445,186,83,63,332,0.089
0.004451,186,83,63,332,0.089
0.004452,186,83,63,332,0.089
0.004453,186,83,63,332,0.089
0.004454,186,83,63,332,0.089
0.004455,187,83,63,333,0.089
0.004456,187,83,63,333,0.089
0.004457,187,83,63,333,0.089
0.004458,187,83,63,333,0.089
0.004459,187,83,63,333,0.089
0.00446,187,83,63,333,0.089
0.004461,187,83,63,333,0.089
0.004462,187,83,63,333,0.089
0.004463,187,83,63,333,0.089
0.004464,187,83,63,333,0.089
0.004465,187,83,63,333,0.089
0.004466,187,83,63,333,0.089
0.004467,187,83,63,333,0.089
0.004468,187,83,63,333,0.089
0.004469,187,83,63,333,0.089
0.00447,187,83,63,333,0.089
0.004471,187,83,63,333,0.089
0.004472,187,83,63,333,0.089
0.004473,187,83,63,333,0.089
0.004474,187,83,63,333,0.089
0.004475,187,83,63,333,0.09
0.004476,187,83,63,333,0.09
0.004477,187,83,63,333,0.09
0.004478,187,83,63,333,0.09
0.004479,187,83,63,333,0.09
0.00448,187,83,63,333,0.09
0.004481,187,83,63,333,0.09
0.004482,187,83,63,333,0.09
0.004483,187,83,63,333,0.09
0.004484,187,83,63,333,0.09
0.004485,187,83,63,333,0.09
0.004486,187,83,63,333,0.09
0.004487,187,83,63,333,0.09
0.004488,187,83,63,333,0.09
0.004489,187,83,63,333,0.09
0.00449,187,83,63,333,0.09
0.004491,187,83,63,333,0.09
0.004492,187,83,63,333,0.09
0.004493,187,83,63,333,0.09
0.004494,187,83,63,333,0.09
0.004495,187,83,63,333,0.09
0.004496,187,83,63,333,0.09
0.004497,187,83,63,333,0.09
0.004498,187,83,63,333,0.09
0.004499,187,83,63,333,0.09
0.0045,187,83,63,333,0.09
0.004501,188,82,62,332,0.09
0.004502,188,82,62,332,0.09
0.004503,188,82,62,332,0.09
0.004504,188,82,62,332,0.09
0.004505,188,82,62,332,0.09
0.004506,188,82,62,332,0.09
0.004507,188,82,62,332,0.09
0.004508,188,82,62,332,0.09
0.004509,188,82,62,332,0.09
0.00451,188,82,62,332,0.09
0.004511,188,82,62,332,0.09
0.004512,188,82,62,332,0.09
0.004513,188,82,62,332,0.09
0.004514,188,82,62,332,0.09
0.004515,188,82,62,332,0.09
0.004516,188,82,62,332,0.09
0.004517,188,82,62,332,0.09
0.004518,188,82,62,332,0.09
0.004519,188,82,62,332,0.09
0.00452,188,82,62,332,0.09
0.004521,188,82,62,332,0.09
0.004522,188,82,62,332,0.09
0.004523,188,82,62,332,0.09
0.004524,188,82,62,332,0.09
0.004525,188,82,62,332,0.09
0.004526,188,82,62,332,0.091
0.004527,188,82,62,332,0.091
0.004528,188,82,62,332,0.091
0.004529,188,82,62,332,0.091
0.00453,188,82,62,332,0.091
0.004531,188,82,62,332,0.091
0.004532,188,82,62,332,0.091
0.004533,188,82,62,332,0.091
0.004534,188,82,62,332,0.091
0.004535,188,82,62,332,0.091
0.004536,188,82,62,332,0.091
0.004537,188,82,62,332,0.091
0.004538,188,82,62,332,0.091
0.004539,188,82,62,332,0.091
0.00454,188,82,62,332,0.091
0.004541,188,82,62,332,0.091
0.004542,188,82,62,332,0.091
0.004543,188,82,62,332,0.091
0.004544,188,82,62,332,0.091
0.004545,188,82,62,332,0.091
0.004546,188,82,62,332,0.091
0.004547,189,82,62,333,0.091
0.004548,189,82,62,333,0.091
0.004549,189,82,62,333,0.091
0.00455,189,82,62,333,0.091
0.004551,189,82,62,333,0.091
0.004552,189,82,62,333,0.091
0.004553,189,82,62,333,0.091
0.004554,189,82,62,333,0.091
0.004555,189,82,62,333,0.091
0.004556,189,82,62,333,0.091
0.004557,189,82,62,333,0.091
0.004558,189,82,62,333,0.091
0.004559,189,82,62,333,0.091
0.00456,189,82,62,333,0.091
0.004561,189,82,62,333,0.091
0.004562,189,82,62,333,0.091
0.004563,189,82,62,333,0.091
0.004564,189,82,62,333,0.091
0.004565,189,82,62,333,0.091
0.004566,189,82,62,333,0.091
0.004567,189,82,62,333,0.091
0.004568,189,82,61,332,0.091
0.004569,189,82,61,332,0.091
0.00457,189,82,61,332,0.091
0.004571,189,82,61,332,0.091
0.004572,189,82,61,332,0.091
0.004573,189,82,61,332,0.091
0.004574,189,82,61,332,0.091
0.004575,189,82,61,332,0.092
0.004576,189,82,61,332,0.092
0.004577,189,82,61,332,0.092
0.004578,189,82,61,332,0.092
0.004579,189,82,61,332,0.092
0.00458,189,82,61,332,0.092
0.004581,189,82,61,332,0.092
0.004582,189,82,61,332,0.092
0.004583,189,82,61,332,0.092
0.004584,189,82,61,332,0.092
0.004585,189,82,61,332,0.092
0.004586,189,82,61,332,0.092
0.004587,189,82,61,332,0.092
0.004588,189,82,61,332,0.092
0.004589,189,82,61,332,0.092
0.00459,189,82,61,332,0.092
0.004591,189,82,61,332,0.092
0.004592,189,82,61,332,0.092
0.004593,189,82,61,332,0.092
0.004594,190,82,61,333,0.092
0.004595,190,82,61,333,0.092
0.004596,190,82,61,333,0.092
0.004597,190,82,61,333,0.092
0.004598,190,82,61,333,0.092
0.004599,190,82,61,333,0.092
0.0046,190,82,61,333,0.092
0.004601,190,82,61,333,0.092
0.004602,190,82,61,333,0.092
0.004603,190,82,61,333,0.092
0.004604,190,82,61,333,0.092
0.004605,190,82,61,333,0.092
0.004606,190,82,61,333,0.092
0.004607,190,82,61,333,0.092
0.004608,190,82,61,333,0.092
0.004609,190,82,61,333,0.092
0.00461,190,82,61,333,0.092
0.004611,190,82,61,333,0.092
0.004612,190,82,61,333,0.092
0.004613,190,82,61,333,0.092
0.004614,190,82,61,333,0.092
0.004615,190,82,61,333,0.092
0.004616,190,82,61,333,0.092
0.004617,190,82,61,333,0.092
0.004618,190,82,61,333,0.092
0.004619,190,82,61,333,0.092
0.00462,190,82,61,333,0.092
0.004621,190,81,61,332,0.092
0.004622,190,81,61,332,0.092
0.004623,190,81,61,332,0.092
0.004624,190,81,61,332,0.092
0.004625,190,81,61,332,0.092
0.004626,190,81,61,332,0.093
0.004627,190,81,61,332,0.093
0.004628,190,81,61,332,0.093
0.004629,190,81,61,332,0.093
0.00463,190,81,61,332,0.093
0.004631,190,81,61,332,0.093
0.004632,190,81,61,332,0.093
0.004633,190,81,61,332,0.093
0.004634,190,81,61,332,0.093
0.004635,190,81,60,331,0.093
0.004636,190,81,60,331,0.093
0.004637,190,81,60,331,0.093
0.004638,190,81,60,331,0.093
0.004639,190,81,60,331,0.093
0.00464,191,81,60,332,0.093
0.004641,191,81,60,332,0.093
0.004642,191,81,60,332,0.093
0.004643,191,81,60,332,0.093
0.004644,191,81,60,332,0.093
0.004645,191,81,60,332,0.093
0.004646,191,81,60,332,0.093
0.004647,191,81,60,332,0.093
0.004648,191,81,60,332,0.093
0.004649,191,81,60,332,0.093
0.00465,191,81,60,332,0.093
0.004651,191,81,60,332,0.093
0.004652,191,81,60,332,0.093
0.004653,191,81,60,332,0.093
0.004654,191,81,60,332,0.093
0.004655,191,81,60,332,0.093
0.004656,191,81,60,332,0.093
0.004657,191,81,60,332,0.093
0.004658,191,81,60,332,0.093
0.004659,191,81,60,332,0.093
0.00466,191,81,60,332,0.093
0.004661,191,81,60,332,0.093
0.004662,191,81,60,332,0.093
0.004663,191,81,60,332,0.093
0.004664,191,81,60,332,0.093
0.004665,191,81,60,332,0.093
0.004666,191,81,60,332,0.093
0.004667,191,81,60,332,0.093
0.004668,191,81,60,332,0.093
0.004669,191,81,60,332,0.093
0.00467,191,81,60,332,0.093
0.004671,191,81,60,332,0.093
0.004672,191,81,60,332,0.093
0.004673,191,81,60,332,0.093
0.004674,191,81,60,332,0.093
0.004675,191,81,60,332,0.093
0.004676,191,81,60,332,0.094
0.004677,191,81,60,332,0.094
0.004678,191,81,60,332,0.094
0.004679,191,81,60,332,0.094
0.00468,191,81,60,332,0.094
0.004681,191,81,60,332,0.094
0.004682,191,81,60,332,0.094
0.004683,191,81,60,332,0.094
0.004684,191,81,60,332,0.094
0.004685,191,81,60,332,0.094
0.004686,192,81,60,333,0.094
0.004687,192,81,60,333,0.094
0.004688,192,81,60,333,0.094
0.004689,192,81,60,333,0.094
0.00469,192,81,60,333,0.094
0.004691,192,81,60,333,0.094
0.004692,192,81,60,333,0.094
0.004693,192,81,60,333,0.094
0.004694,192,81,60,333,0.094
0.004695,192,81,60,333,0.094
0.004696,192,81,60,333,0.094
0.004697,192,81,60,333,0.094
0.004698,192,81,60,333,0.094
0.004699,192,81,60,333,0.094
0.0047,192,81,60,333,0.094
0.004701,192,81,59,332,0.094
0.004702,192,81,59,332,0.094
0.004703,192,81,59,332,0.094
0.004704,192,81,59,332,0.094
0.004705,192,81,59,332,0.094
0.004706,192,81,59,332,0.094
0.004707,192,81,59,332,0.094
0.004708,192,81,59,332,0.094
0.004709,192,81,59,332,0.094
0.00471,192,81,59,332,0.094
0.004711,192,81,59,332,0.094
0.004712,192,81,59,332,0.094
0.004713,192,81,59,332,0.094
0.004714,192,81,59,332,0.094
0.004715,192,81,59,332,0.094
0.004716,192,81,59,332,0.094
0.004717,192,81,59,332,0.094
0.004718,192,81,59,332,0.094
0.004719,192,81,59,332,0.094
0.00472,192,81,59,332,0.094
0.004721,192,81,59,332,0.094
0.004722,192,81,59,332,0.094
0.004723,192,81,59,332,0.094
0.004724,192,81,59,332,0.094
0.004725,192,81,59,332,0.094
0.004726,192,81,59,332,0.095
0.004727,192,81,59,332,0.095
0.004728,192,81,59,332,0.095
0.004729,192,81,59,332,0.095
0.00473,192,81,59,332,0.095
0.004731,192,81,59,332,0.095
0.004732,193,81,59,333,0.095
0.004733,193,81,59,333,0.095
0.004734,193,81,59,333,0.095
0.004735,193,81,59,333,0.095
0.004736,193,81,59,333,0.095
0.004737,193,81,59,333,0.095
0.004738,193,81,59,333,0.095
0.004739,193,81,59,333,0.095
0.00474,193,81,59,333,0.095
0.004741,193,80,59,332,0.095
0.004742,193,80,59,332,0.095
0.004743,193,80,59,332,0.095
0.004744,193,80,59,332,0.095
0.004745,193,80,59,332,0.095
0.004746,193,80,59,332,0.095
0.004747,193,80,59,332,0.095
0.004748,193,80,59,332,0.095
0.004749,193,80,59,332,0.095
0.00475,193,80,59,332,0.095
0.004751,193,80,59,332,0.095
0.004752,193,80,59,332,0.095
0.004753,193,80,59,332,0.095
0.004754,193,80,59,332,0.095
0.004755,193,80,59,332,0.095
0.004756,193,80,59,332,0.095
0.004757,193,80,59,332,0.095
0.004758,193,80,59,332,0.095
0.004759,193,80,59,332,0.095
0.00476,193,80,59,332,0.095
0.004761,193,80,59,332,0.095
0.004762,193,80,59,332,0.095
0.004763,193,80,59,332,0.095
0.004764,193,80,59,332,0.095
0.004765,193,80,59,332,0.095
0.004766,193,80,59,332,0.095
0.004767,193,80,59,332,0.095
0.004768,193,80,58,331,0.095
0.004769,193,80,58,331,0.095
0.00477,193,80,58,331,0.095
0.004771,193,80,58,331,0.095
0.004772,193,80,58,331,0.095
0.004773,193,80,58,331,0.095
0.004774,193,80,58,331,0.095
0.004775,193,80,58,331,0.096
0.004776,193,80,58,331,0.096
0.004777,193,80,58,331,0.096
0.004778,194,80,58,332,0.096
0.004779,194,80,58,332,0.096
0.00478,194,80,58,332,0.096
0.004781,194,80,58,332,0.096
0.004782,194,80,58,332,0.096
0.004783,194,80,58,332,0.096
0.004784,194,80,58,332,0.096
0.004785,194,80,58,332,0.096
0.004786,194,80,58,332,0.096
0.004787,194,80,58,332,0.096
0.004788,194,80,58,332,0.096
0.004789,194,80,58,332,0.096
0.00479,194,80,58,332,0.096
0.004791,194,80,58,332,0.096
0.004792,194,80,58,332,0.096
0.004793,194,80,58,332,0.096
0.004794,194,80,58,332,0.096
0.004795,194,80,58,332,0.096
0.004796,194,80,58,332,0.096
0.004797,194,80,58,332,0.096
0.004798,194,80,58,332,0.096
0.004799,194,80,58,332,0.096
0.0048,194,80,58,332,0.096
0.004801,194,80,58,332,0.096
0.004802,194,80,58,332,0.096
0.004803,194,80,58,332,0.096
0.004804,194,80,58,332,0.096
0.004805,194,80,58,332,0.096
0.004806,194,80,58,332,0.096
0.004807,194,80,58,332,0.096
0.004808,194,80,58,332,0.096
0.004809,194,80,58,332,0.096
0.00481,194,80,58,332,0.096
0.004811,194,80,58,332,0.096
0.004812,194,80,58,332,0.096
0.004813,194,80,58,332,0.096
0.004814,194,80,58,332,0.096
0.004815,194,80,58,332,0.096
0.004816,194,80,58,332,0.096
0.004817,194,80,58,332,0.096
0.004818,194,80,58,332,0.096
0.004819,194,80,58,332,0.096
0.00482,194,80,58,332,0.096
0.004821,194,80,58,332,0.096
0.004822,194,80,58,332,0.096
0.004823,194,80,58,332,0.096
0.004824,195,80,58,333,0.096
0.004825,195,80,58,333,0.096
0.004826,195,80,58,333,0.097
0.004827,195,80,58,333,0.097
0.004828,195,80,58,333,0.097
0.004829,195,80,58,333,0.097
0.00483,195,80,58,333,0.097
0.004831,195,80,58,333,0.097
0.004832,195,80,58,333,0.097
0.004833,195,80,58,333,0.097
0.004834,195,80,58,333,0.097
0.004835,195,80,57,332,0.097
0.004836,195,80,57,332,0.097
0.004837,195,80,57,332,0.097
0.004838,195,80,57,332,0.097
0.004839,195,80,57,332,0.097
0.00484,195,80,57,332,0.097
0.004841,195,80,57,332,0.097
0.004842,195,80,57,332,0.097
0.004843,195,80,57,332,0.097
0.004844,195,80,57,332,0.097
0.004845,195,80,57,332,0.097
0.004846,195,80,57,332,0.097
0.004847,195,80,57,332,0.097
0.004848,195,80,57,332,0.097
0.004849,195,80,57,332,0.097
0.00485,195,80,57,332,0.097
0.004851,195,80,57,332,0.097
0.004852,195,80,57,332,0.097
0.004853,195,80,57,332,0.097
0.004854,195,80,57,332,0.097
0.004855,195,80,57,332,0.097
0.004856,195,80,57,332,0.097
0.004857,195,80,57,332,0.097
0.004858,195,80,57,332,0.097
0.004859,195,80,57,332,0.097
0.00486,195,80,57,332,0.097
0.004861,195,79,57,331,0.097
0.004862,195,79,57,331,0.097
0.004863,195,79,57,331,0.097
0.004864,195,79,57,331,0.097
0.004865,195,79,57,331,0.097
0.004866,195,79,57,331,0.097
0.004867,195,79,57,331,0.097
0.004868,195,79,57,331,0.097
0.004869,195,79,57,331,0.097
0.00487,195,79,57,331,0.097
0.004871,196,79,57,332,0.097
0.004872,196,79,57,332,0.097
0.004873,196,79,57,332,0.097
0.004874,196,79,57,332,0.097
0.004875,196,79,57,332,0.098
0.004876,196,79,57,332,0.098
0.004877,196,79,57,332,0.098
0.004878,196,79,57,332,0.098
0.004879,196,79,57,332,0.098
0.00488,196,79,57,332,0.098
0.004881,196,79,57,332,0.098
0.004882,196,79,57,332,0.098
0.004883,196,79,57,332,0.098
0.004884,196,79,57,332,0.098
0.004885,196,79,57,332,0.098
0.004886,196,79,57,332,0.098
0.004887,196,79,57,332,0.098
0.004888,196,79,57,332,0.098
0.004889,196,79,57,332,0.098
0.00489,196,79,57,332,0.098
0.004891,196,79,57,332,0.098
0.004892,196,79,57,332,0.098
0.004893,196,79,57,332,0.098
0.004894,196,79,57,332,0.098
0.004895,196,79,57,332,0.098
0.004896,196,79,57,332,0.098
0.004897,196,79,57,332,0.098
0.004898,196,79,57,332,0.098
0.004899,196,79,57,332,0.098
0.0049,196,79,57,332,0.098
0.004901,196,79,56,331,0.098
0.004902,196,79,56,331,0.098
0.004903,196,79,56,331,0.098
0.004904,196,79,56,331,0.098
0.004905,196,79,56,331,0.098
0.004906,196,79,56,331,0.098
0.004907,196,79,56,331,0.098
0.004908,196,79,56,331,0.098
0.004909,196,79,56,331,0.098
0.00491,196,79,56,331,0.098
0.004911,196,79,56,331,0.098
0.004912,196,79,56,331,0.098
0.004913,196,79,56,331,0.098
